update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
15800,0.06406998634338379,0.06149732694029808,0.0001,0.2912457287311554,727695,432.6992824077606,False
15900,0.06319361925125122,0.061706990003585815,0.0001,0.36983540654182434,727695,433.61637115478516,False
16000,0.053312696516513824,0.0667342022061348,0.0001,0.28288739919662476,727695,434.5285611152649,False
16100,0.0623013898730278,0.06344100087881088,0.0001,0.2783759832382202,727695,435.445184469223,False
16200,0.05778015777468681,0.06498973816633224,0.0001,0.3517315089702606,727695,436.36780881881714,False
16300,0.061731670051813126,0.05904194712638855,0.0001,0.2574229836463928,727695,437.28816771507263,False
16400,0.05956903100013733,0.0673026442527771,0.0001,0.23722170293331146,727695,438.21337246894836,False
16500,0.05915839597582817,0.06148775294423103,0.0001,0.24015524983406067,727695,439.1358394622803,False
16600,0.05616780370473862,0.06329546123743057,0.0001,0.3461809456348419,727695,440.0535876750946,False
16700,0.05944645404815674,0.06312867999076843,0.0001,0.28857681155204773,727695,440.97563672065735,False
16800,0.06533093750476837,0.0602453239262104,0.0001,0.26678910851478577,727695,441.8974623680115,False
16900,0.05935446918010712,0.07231961935758591,0.0001,0.3177005648612976,727695,442.82134532928467,False
17000,0.06274247169494629,0.05916063115000725,0.0001,0.35511377453804016,727695,443.750515460968,False
17100,0.0687212198972702,0.06650848686695099,0.0001,0.33097222447395325,727695,444.6776051521301,False
17200,0.06244031339883804,0.06161406636238098,0.0001,0.3646679222583771,727695,445.6027476787567,False
17300,0.0626736730337143,0.059310030192136765,0.0001,0.3311377167701721,727695,446.5268061161041,False
17400,0.06345905363559723,0.06023944914340973,0.0001,0.2728610038757324,727695,447.4577476978302,False
17500,0.061415839940309525,0.05951765924692154,0.0001,0.2074672281742096,727695,448.4609212875366,False
17600,0.06376411765813828,0.05945504084229469,0.0001,0.3732120394706726,727695,449.52144742012024,False
17700,0.06199253723025322,0.06101413443684578,0.0001,0.2515318989753723,727695,450.5179924964905,False
17800,0.06618961691856384,0.06351172178983688,0.0001,0.2866840958595276,727695,451.5176305770874,False
17900,0.060001201927661896,0.062307994812726974,0.0001,0.3046056628227234,727695,452.52198481559753,False
18000,0.05748125910758972,0.06511574983596802,0.0001,0.4873468577861786,727695,453.5257058143616,False
18100,0.060286082327365875,0.0567970797419548,0.0001,0.2507210671901703,727695,454.5259027481079,False
18200,0.05973467975854874,0.056957706809043884,0.0001,0.25560420751571655,727695,455.528874874115,False
18300,0.05948985740542412,0.0719885602593422,0.0001,0.2662808299064636,727695,456.5300521850586,False
18400,0.05674325302243233,0.06561395525932312,0.0001,0.21415628492832184,727695,457.533673286438,False
18500,0.05981237068772316,0.06113328039646149,0.0001,0.26470619440078735,727695,458.5359489917755,False
18600,0.059874020516872406,0.06308344751596451,0.0001,0.3656138479709625,727695,459.5398771762848,False
18700,0.060288798063993454,0.05535595864057541,0.0001,0.323677122592926,727695,460.54399514198303,False
18800,0.05488934367895126,0.05966109037399292,0.0001,0.26390787959098816,727695,461.5478308200836,False
18900,0.062455546110868454,0.05615269020199776,0.0001,0.38512271642684937,727695,462.55192518234253,False
19000,0.06033020094037056,0.057105228304862976,0.0001,0.3215852379798889,727695,463.5559914112091,False
19100,0.05772395059466362,0.0613006129860878,0.0001,0.3625575304031372,727695,464.55788707733154,False
19200,0.06108107790350914,0.054086338728666306,0.0001,0.3322320878505707,727695,465.56217098236084,False
19300,0.059412915259599686,0.058357346802949905,0.0001,0.27372992038726807,727695,466.56295919418335,False
19400,0.06380132585763931,0.059447307139635086,0.0001,0.2607475519180298,727695,467.5598998069763,False
19500,0.057229138910770416,0.0664805993437767,0.0001,0.29650554060935974,727695,468.5599617958069,False
19600,0.05489939823746681,0.06670301407575607,0.0001,0.26848649978637695,727695,469.5581657886505,False
19700,0.059792738407850266,0.06615075469017029,0.0001,0.292629212141037,727695,470.554016828537,False
19800,0.05923544615507126,0.05813632532954216,0.0001,0.2502455413341522,727695,471.55172085762024,False
19900,0.05575430393218994,0.06317790597677231,0.0001,0.24567648768424988,727695,472.54432225227356,False
20000,0.06252752244472504,0.055678121745586395,0.0001,0.27238741517066956,727695,561.9068083763123,False
20100,0.06127096712589264,0.05887937545776367,0.0001,0.29148343205451965,727695,562.8767340183258,False
20200,0.05660763010382652,0.05461493879556656,0.0001,0.2768855094909668,727695,563.8741297721863,False
20300,0.05376413092017174,0.054171640425920486,0.0001,0.2523139715194702,727695,564.8079922199249,False
20400,0.05483214557170868,0.05452272668480873,0.0001,0.267578661441803,727695,565.7246642112732,False
20500,0.05569959059357643,0.06396991014480591,0.0001,0.27379459142684937,727695,566.63725233078,False
20600,0.05452418327331543,0.05968540906906128,0.0001,0.24422603845596313,727695,567.5461783409119,False
20700,0.057774197310209274,0.054909080266952515,0.0001,0.24291042983531952,727695,568.4531033039093,False
20800,0.06615273654460907,0.06060117483139038,0.0001,0.3044675588607788,727695,569.3596830368042,False
20900,0.05564801022410393,0.06755290180444717,0.0001,0.2292475551366806,727695,570.2824418544769,False
21000,0.05045004561543465,0.0678810104727745,0.0001,0.27669718861579895,727695,571.1881833076477,False
21100,0.06033558398485184,0.058127809315919876,0.0001,0.38192275166511536,727695,572.1439769268036,False
21200,0.057401638478040695,0.062178004533052444,0.0001,0.44034233689308167,727695,573.0634059906006,False
21300,0.06479457765817642,0.056989435106515884,0.0001,0.29374489188194275,727695,573.9678199291229,False
21400,0.06053666025400162,0.057816751301288605,0.0001,0.34584859013557434,727695,574.8837566375732,False
21500,0.06580930203199387,0.060160521417856216,0.0001,0.29986461997032166,727695,575.8103930950165,False
21600,0.04935277998447418,0.06237642094492912,0.0001,0.2875627279281616,727695,576.7253284454346,False
