update,train_mse,val_mse,lr,grad_norm,param_count,elapsed_s,nan_inf
0,0.37650159001350403,0.3722947835922241,1e-08,2.52125883102417,727695,2.565448045730591,False
100,0.34764811396598816,0.36915555596351624,1.01e-06,2.047802686691284,727695,3.66361927986145,False
200,0.3328556716442108,0.35030868649482727,2.0100000000000002e-06,1.9577796459197998,727695,4.750293254852295,False
300,0.26989254355430603,0.3075324594974518,3.01e-06,1.2115956544876099,727695,5.843990325927734,False
400,0.2663309872150421,0.2740781307220459,4.01e-06,1.0081957578659058,727695,6.940367221832275,False
500,0.2070275843143463,0.24941180646419525,5.01e-06,0.34427621960639954,727695,8.021994829177856,False
600,0.22723837196826935,0.22966627776622772,6.01e-06,0.3378058671951294,727695,9.07715368270874,False
700,0.21436774730682373,0.22199217975139618,7.01e-06,0.412602961063385,727695,10.075541973114014,False
800,0.18776221573352814,0.1870928853750229,8.010000000000001e-06,0.2829219400882721,727695,11.07045865058899,False
900,0.1816043257713318,0.185094952583313,9.01e-06,0.2717403471469879,727695,12.066426515579224,False
1000,0.16967259347438812,0.16724275052547455,1.001e-05,0.3070816695690155,727695,13.064493417739868,False
1100,0.15729787945747375,0.15196779370307922,1.1010000000000001e-05,0.24091868102550507,727695,14.064862966537476,False
1200,0.14137861132621765,0.15347839891910553,1.201e-05,0.20169790089130402,727695,15.072743892669678,False
1300,0.14588676393032074,0.14566384255886078,1.301e-05,0.29863953590393066,727695,16.078367710113525,False
1400,0.1433964967727661,0.13941818475723267,1.4010000000000001e-05,0.3051568567752838,727695,17.089980602264404,False
1500,0.1382659673690796,0.13801942765712738,1.5010000000000002e-05,0.33204272389411926,727695,18.107367038726807,False
1600,0.12755806744098663,0.11762893944978714,1.601e-05,0.20148785412311554,727695,19.136773824691772,False
1700,0.1322176605463028,0.11587834358215332,1.701e-05,0.3014087378978729,727695,20.15831995010376,False
1800,0.13521958887577057,0.11831387132406235,1.8010000000000002e-05,0.33995985984802246,727695,21.185028076171875,False
1900,0.1289423555135727,0.12259098887443542,1.901e-05,0.275516539812088,727695,22.201698780059814,False
2000,0.12129629403352737,0.11177890002727509,2.001e-05,0.32095372676849365,727695,23.213202953338623,False
2100,0.11679299175739288,0.12033326178789139,2.101e-05,0.26646313071250916,727695,24.22491431236267,False
2200,0.12405432760715485,0.1217668354511261,2.201e-05,0.2647838592529297,727695,25.236165761947632,False
2300,0.11502890288829803,0.11669319868087769,2.301e-05,0.24954982101917267,727695,26.253098487854004,False
2400,0.11126795411109924,0.11437121778726578,2.4010000000000002e-05,0.2648479640483856,727695,27.291602611541748,False
2500,0.11756664514541626,0.11480115354061127,2.501e-05,0.27954262495040894,727695,28.322444200515747,False
2600,0.10614104568958282,0.11305384337902069,2.601e-05,0.27955466508865356,727695,29.35167098045349,False
2700,0.11291403323411942,0.11197879165410995,2.701e-05,0.5478988885879517,727695,30.386117935180664,False
2800,0.09820417314767838,0.1075093001127243,2.8010000000000005e-05,0.2584474980831146,727695,31.416940689086914,False
2900,0.11364150792360306,0.1094389259815216,2.9010000000000005e-05,0.3585589826107025,727695,32.44154667854309,False
3000,0.09830015152692795,0.10620982199907303,3.001e-05,0.23281238973140717,727695,33.47044372558594,False
3100,0.09958181530237198,0.1050926074385643,3.101e-05,0.2459457814693451,727695,34.498533487319946,False
3200,0.11410737037658691,0.10372000932693481,3.201e-05,0.2697422206401825,727695,35.52583122253418,False
3300,0.10523400455713272,0.09875307232141495,3.3010000000000004e-05,0.2805239260196686,727695,36.556357622146606,False
3400,0.0989452376961708,0.10004328936338425,3.401e-05,0.28874969482421875,727695,37.58533811569214,False
3500,0.11066750437021255,0.09285788983106613,3.5010000000000005e-05,0.334687203168869,727695,38.60141468048096,False
3600,0.09755591303110123,0.10906410962343216,3.601e-05,0.2850634455680847,727695,39.605536222457886,False
3700,0.10402883589267731,0.10198690742254257,3.701e-05,0.23141151666641235,727695,40.61338686943054,False
3800,0.09602297097444534,0.08957858383655548,3.8010000000000004e-05,0.29247546195983887,727695,41.622610330581665,False
3900,0.09505509585142136,0.09620977938175201,3.901e-05,0.3113231062889099,727695,42.65145254135132,False
4000,0.1038481667637825,0.0932871475815773,4.0010000000000005e-05,0.23229968547821045,727695,43.709301471710205,False
4100,0.09759563207626343,0.09161538630723953,4.101e-05,0.26148104667663574,727695,44.769341468811035,False
4200,0.09519104659557343,0.09982455521821976,4.201e-05,0.3469310998916626,727695,45.83956336975098,False
4300,0.09571676701307297,0.09109102934598923,4.301e-05,0.24966007471084595,727695,46.89751744270325,False
4400,0.09203200042247772,0.09037012606859207,4.401e-05,0.24965354800224304,727695,47.9552686214447,False
